school_id,record_date,week_number,school_name,type,plan,economy_level,number_students,tuition_rank,school_level,decision_maker_role,geographical_region,tenure_weeks,contract_remaining_weeks,contract_type,recent_contract_change,renewal_count,payment_delay,payment_frequency,recent_price_change,price_sensitivity,discount_applied,active_users_percentage,weekly_active_users,usage_trend,feature_adoption_rate,critical_feature_usage,peak_usage_day,session_duration_avg,session_frequency,idle_user_percentage,usage_consistency,number_messages_to_support,complain_level,support_response_time,support_ticket_trend,tech_savy_level,number_complaints_with_ceo,support_ticket_categories,sentiment,nps_score,nps_trend,sentiment_trend,feedback_participation,positive_feedback_ratio,feature_satisfaction,training_satisfaction,bugs_ratio,ratio_usability,error_rate,page_load_time,historic_complain_ratio,critical_bug_count,workflow_completion_rate,ratio_feature_requests,feature_request_fulfillment,days_since_feature_update,alignment_with_roadmap,competitor_feature_mentions,days_since_admin_login,stakeholder_engagement,training_completion_rate,days_since_cs_contact,meeting_attendance_rate,proactive_contact_ratio,week_of_year,academic_period,days_to_break,budget_cycle_position,is_renewal_period,churn_risk_score,usage_to_complaint_ratio,engagement_trend,health_score,relative_performance,roi_indicator,feature_value_ratio,churned,churn_reason
2,2024-12-14,50,School 2,public,starter,low resource,1581,medium,higher-ed,Teacher Lead,West,34,41,annual,0,0,0,quarterly,0.0,0.59,1,10.0,31,0.09,18.9,1,1,25,5.4,90.0,0.29,984621,1.0,2.8,-0.09,0.42,0,feature,0.01,0,-0.1,-0.02,16.0,0.01,0,0,0.05,0.17,4.6,579,0.14,0,71.0,0.04,0.19,5,0.16,3,11,0.6,0.72,4,0.91,0.25,50,fall mid-term,98,allocated,0,0.85,0.05,0.07,0.48,0.1,0.47,0.82,1,Dissatisfied with features
2,2024-12-21,51,School 2,public,starter,low resource,1581,medium,higher-ed,Teacher Lead,West,35,40,annual,0,0,0,monthly,0.0,0.59,0,10.0,31,0.06,18.9,1,5,22,2.5,90.0,0.26,1969239,1.0,12.7,-0.14,0.42,0,billing,0.0,0,-0.4,-0.04,44.0,0.0,0,0,0.05,0.18,4.6,1097,0.06,0,81.0,0.1,0.02,23,0.11,0,5,0.33,0.43,13,0.95,0.62,51,fall mid-term,5,allocated,0,0.85,0.05,-0.0,0.47,0.63,0.44,0.59,1,Technical issues
2,2024-12-28,52,School 2,public,starter,low resource,1581,medium,higher-ed,Teacher Lead,West,36,39,annual,0,0,0,quarterly,0.0,0.59,0,10.0,31,0.04,18.9,1,1,21,6.2,90.0,0.3,3938480,1.0,15.9,0.09,0.42,0,billing,0.01,0,-0.8,0.08,29.0,0.01,0,0,0.05,0.23,4.6,1495,0.04,0,95.0,0.08,0.1,83,0.03,0,5,0.55,0.99,4,0.76,0.6,52,fall mid-term,75,planning,0,0.85,0.05,0.01,0.48,0.85,0.64,0.38,1,Poor user adoption
2,2025-01-04,1,School 2,public,starter,low resource,1581,medium,higher-ed,Teacher Lead,West,37,38,annual,0,0,0,monthly,0.0,0.59,0,10.0,31,0.05,18.9,0,2,22,8.2,90.0,0.49,9452354,1.0,5.7,-0.01,0.42,0,usability,0.01,0,-0.6,0.05,30.0,0.01,0,0,0.05,0.27,4.6,1066,0.28,0,70.0,0.06,0.39,22,0.64,0,1,0.74,0.57,12,0.61,0.42,1,winter term start,70,depleted,0,0.85,0.05,-0.08,0.48,0.82,0.27,0.64,1,Budget constraints
2,2025-01-11,2,School 2,public,starter,low resource,1581,medium,higher-ed,Teacher Lead,West,38,37,annual,0,0,0,monthly,0.0,0.59,0,10.0,31,-0.03,18.9,0,4,22,6.2,90.0,0.28,22685654,1.0,4.6,0.15,0.42,0,feature,0.02,0,-0.1,-0.02,10.0,0.02,0,0,0.05,0.09,4.6,1863,0.17,0,63.0,0.02,0.4,33,0.02,0,3,0.85,0.94,21,1.0,0.59,2,winter term start,117,allocated,0,0.84,0.06,0.07,0.48,0.17,0.34,0.85,1,Dissatisfied with features
2,2025-01-18,3,School 2,public,starter,low resource,1581,medium,higher-ed,Teacher Lead,West,39,36,annual,1,0,0,monthly,0.0,0.59,0,10.0,31,0.09,18.9,0,5,21,9.0,90.0,0.41,54445570,1.0,22.4,0.11,0.42,0,bug,0.03,0,-0.6,0.01,12.0,0.02,0,0,0.05,0.15,4.6,1856,0.2,0,77.0,0.05,0.35,84,0.42,0,1,0.71,0.68,12,0.86,0.67,3,winter term start,2,allocated,0,0.84,0.05,0.1,0.49,0.67,0.39,0.6,1,Poor user adoption
2,2025-01-25,4,School 2,public,starter,low resource,1581,medium,higher-ed,Teacher Lead,West,40,35,annual,0,0,0,annually,0.05,0.59,0,10.0,31,0.1,18.9,0,4,20,7.2,90.0,0.26,130669365,1.0,19.4,-0.07,0.42,0,billing,0.0,0,-0.7,0.09,17.0,0.0,0,0,0.05,0.19,4.6,1130,0.05,0,70.0,0.01,0.01,10,0.13,3,13,0.62,0.65,2,0.94,0.57,4,winter term start,53,planning,0,0.85,0.07,-0.08,0.48,0.99,0.7,0.35,1,Poor user adoption
2,2025-02-01,5,School 2,public,starter,low resource,1581,medium,higher-ed,Teacher Lead,West,41,34,annual,0,0,0,quarterly,0.0,0.59,0,10.0,31,-0.08,18.9,1,5,20,6.0,90.0,0.3,313606473,1.0,2.6,-0.14,0.42,0,bug,0.0,0,-0.9,-0.0,35.0,0.0,0,0,0.05,0.14,4.6,616,0.05,0,61.0,0.2,0.36,51,0.98,0,0,0.57,0.64,13,0.62,0.27,5,winter term start,47,planning,0,0.85,0.05,-0.03,0.47,0.69,0.5,0.68,1,Restructuring
2,2025-02-08,6,School 2,public,starter,low resource,1581,medium,higher-ed,Teacher Lead,West,42,33,annual,0,0,0,annually,0.0,0.59,0,10.0,31,0.07,18.9,1,2,19,4.3,90.0,0.49,627212944,1.0,3.4,-0.18,0.42,0,feature,0.01,0,0.7,-0.07,20.0,0.01,0,0,0.05,0.02,4.6,1311,0.01,0,91.0,0.11,0.2,27,0.61,0,6,0.53,0.46,5,0.51,0.51,6,winter mid-term,38,allocated,0,0.85,0.07,0.02,0.48,0.2,0.25,0.89,1,Technical issues
2,2025-02-15,7,School 2,public,starter,low resource,1581,medium,higher-ed,Teacher Lead,West,43,32,annual,0,0,0,quarterly,0.0,0.59,0,10.5,33,-0.1,18.9,1,5,18,8.0,89.5,0.14,1254425885,1.0,7.4,0.11,0.42,0,login,0.02,0,0.5,0.07,23.0,0.01,0,0,0.05,0.19,4.6,1351,0.06,0,89.0,0.17,0.22,25,0.03,0,11,0.63,0.67,11,0.87,0.39,7,winter mid-term,89,planning,0,0.84,0.05,-0.08,0.48,0.26,0.57,0.52,1,Poor user adoption
2,2025-02-22,8,School 2,public,starter,low resource,1581,medium,higher-ed,Teacher Lead,West,44,31,annual,0,0,0,monthly,0.0,0.59,0,10.0,31,0.04,18.9,1,2,19,8.7,90.0,0.37,2508851772,1.0,10.7,-0.03,0.42,0,usability,0.03,0,0.3,-0.02,40.0,0.03,0,0,0.05,0.07,4.6,1097,0.07,0,67.0,0.16,0.16,76,0.9,0,4,0.57,0.82,9,0.94,0.22,8,winter mid-term,105,depleted,0,0.84,0.05,-0.03,0.49,0.64,0.84,0.72,1,Poor user adoption
2,2025-03-01,9,School 2,public,starter,low resource,1581,medium,higher-ed,Teacher Lead,West,45,30,annual,0,0,0,monthly,0.0,0.59,0,10.0,31,-0.07,18.9,0,3,17,4.8,90.0,0.18,5017703543,1.0,3.5,0.06,0.42,0,feature,0.03,0,0.5,-0.09,24.0,0.02,0,0,0.05,0.01,4.6,1238,0.05,0,92.0,0.13,0.27,65,0.8,1,11,0.42,0.56,16,0.78,0.72,9,winter mid-term,105,depleted,0,0.84,0.06,-0.04,0.49,0.39,0.47,0.33,1,Restructuring
2,2025-03-08,10,School 2,public,starter,low resource,1581,medium,higher-ed,Teacher Lead,West,46,29,annual,0,0,1,quarterly,0.0,0.59,1,10.0,31,0.06,18.9,0,3,20,6.4,90.0,0.12,10035407084,1.0,8.0,-0.13,0.42,0,billing,0.02,0,0.2,0.07,30.0,0.02,0,0,0.05,0.18,4.6,1046,0.04,0,87.0,0.15,0.29,59,0.04,0,6,0.46,0.56,15,0.78,0.3,10,winter mid-term,28,depleted,0,0.84,0.05,-0.0,0.48,0.3,0.39,0.67,1,Poor user adoption
3,2024-08-17,33,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-28,1,monthly,0,-7,0,monthly,0.0,0.28,0,36.0,103,-0.04,30.2,0,1,39,8.2,64.0,0.2,4,0.0,15.3,0.0,0.72,0,feature,0.45,4,0.2,-0.0,11.0,0.33,2,2,0.02,0.12,2.2,1855,0.08,0,80.0,0.02,0.39,47,0.34,0,13,0.46,0.47,11,0.72,0.66,33,spring mid-term,13,depleted,1,0.4,18.22,-0.09,1.3,0.25,0.4,0.51,0,
3,2024-08-24,34,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-27,0,monthly,0,-6,0,monthly,0.0,0.28,0,32.0,91,0.04,30.2,0,2,39,9.6,68.0,0.19,5,0.0,13.1,-0.04,0.72,0,bug,0.44,4,0.9,-0.03,38.0,0.51,2,2,0.02,0.07,2.2,1289,0.02,0,82.0,0.18,0.11,78,0.43,0,13,0.41,0.66,0,0.66,0.48,34,spring mid-term,76,depleted,1,0.41,22.22,-0.03,1.29,0.74,0.34,0.82,0,
3,2024-08-31,35,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-26,4,monthly,0,-6,0,monthly,0.0,0.28,0,33.0,94,0.01,30.2,0,1,40,5.2,67.0,0.17,5,0.0,10.8,0.01,0.72,0,login,0.4,4,-0.1,0.03,28.0,0.44,2,2,0.02,0.27,2.2,864,0.06,0,66.0,0.08,0.27,30,0.57,0,8,0.6,0.73,3,0.88,0.79,35,spring mid-term,54,allocated,1,0.42,27.22,0.05,1.27,0.96,0.26,0.5,0,
3,2024-09-07,36,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-25,3,monthly,0,-6,0,monthly,0.0,0.28,0,32.0,91,0.05,30.2,0,5,37,9.7,68.0,0.29,3,0.07,11.5,-0.03,0.72,0,usability,0.42,4,0.3,-0.02,19.0,0.46,2,2,0.02,0.15,2.2,1808,0.1,0,78.0,0.16,0.24,18,0.77,0,13,0.31,0.76,9,0.98,0.34,36,spring exams,95,planning,1,0.44,3.33,-0.09,1.24,0.26,0.56,0.79,0,
3,2024-09-14,37,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-24,2,monthly,0,-6,0,monthly,0.0,0.28,1,31.0,88,-0.04,30.2,0,1,35,1.2,69.0,0.4,6,0.13,7.8,0.18,0.72,0,bug,0.38,3,0.4,0.09,13.0,0.4,1,1,0.02,0.29,2.2,701,0.21,0,94.0,0.17,0.37,24,0.51,0,7,0.75,0.73,21,0.83,0.27,37,spring exams,91,allocated,1,0.47,2.54,-0.0,1.2,0.39,0.38,0.56,0,
3,2024-09-21,38,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-23,1,monthly,0,-5,1,monthly,0.0,0.28,1,32.0,91,-0.03,30.2,0,1,36,9.6,68.0,0.16,8,0.17,2.7,0.09,0.72,0,billing,0.36,3,0.9,0.08,41.0,0.41,1,1,0.02,0.21,2.2,1816,0.01,0,88.0,0.18,0.22,32,0.22,0,10,0.71,0.97,15,0.83,0.26,38,spring exams,26,depleted,1,0.49,2.24,-0.04,1.17,0.28,0.52,0.67,0,
3,2024-09-28,39,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-22,0,monthly,0,-5,0,monthly,0.0,0.28,1,29.0,83,0.09,30.2,0,2,36,1.0,71.0,0.13,12,0.23,17.0,-0.0,0.72,0,usability,0.33,3,-0.5,-0.07,49.0,0.25,1,1,0.02,0.28,2.2,659,0.04,0,62.0,0.09,0.41,5,0.82,0,2,0.83,0.86,7,0.67,0.56,39,spring exams,117,depleted,1,0.52,2.07,-0.07,1.12,0.44,0.34,0.76,0,
3,2024-10-05,40,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-21,4,monthly,0,-5,0,monthly,0.0,0.28,0,29.0,83,0.09,30.2,0,1,37,1.7,71.0,0.11,18,0.26,11.6,0.11,0.72,0,usability,0.28,2,0.4,-0.07,37.0,0.21,1,1,0.02,0.04,2.2,592,0.03,0,73.0,0.06,0.34,56,0.77,0,13,0.7,0.68,13,0.61,0.41,40,spring exams,59,planning,1,0.55,2.43,-0.09,1.08,0.9,0.86,0.54,0,
3,2024-10-12,41,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-20,3,monthly,0,-5,0,monthly,0.0,0.28,1,33.0,94,0.04,30.2,0,4,40,8.3,67.0,0.29,8,0.25,2.2,-0.12,0.72,0,billing,0.26,2,-0.9,0.07,31.0,0.23,1,1,0.02,0.15,2.2,1733,0.15,0,90.0,0.17,0.04,74,0.13,0,12,0.64,0.85,14,0.76,0.26,41,summer break,23,planning,1,0.54,1.76,-0.1,1.09,0.52,0.69,0.61,0,
3,2024-10-19,42,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-19,2,monthly,0,-4,1,monthly,0.0,0.28,1,38.0,108,0.06,30.2,0,1,40,7.5,62.0,0.37,4,0.26,11.0,0.02,0.72,0,billing,0.3,3,0.7,-0.02,13.0,0.35,1,1,0.02,0.01,2.2,527,0.16,0,93.0,0.05,0.44,71,0.12,0,10,0.88,0.66,13,0.69,0.73,42,summer break,93,allocated,1,0.52,1.27,0.08,1.12,0.31,0.21,0.39,0,
3,2024-10-26,43,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-18,1,monthly,0,-4,0,monthly,0.08,0.28,1,40.0,114,0.07,30.2,0,4,42,2.5,60.0,0.23,1,0.27,12.9,-0.18,0.72,0,billing,0.31,3,-0.3,0.09,25.0,0.25,1,1,0.02,0.04,2.2,1850,0.23,0,92.0,0.05,0.12,65,0.79,0,10,0.78,0.91,20,0.53,0.76,43,summer break,17,depleted,1,0.52,0.75,-0.02,1.12,0.07,0.65,0.7,0,
3,2024-11-02,44,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-17,0,monthly,0,-4,0,monthly,0.0,0.28,0,44.0,126,0.05,30.2,0,1,43,6.4,56.0,0.43,1,0.28,17.1,-0.07,0.72,0,billing,0.31,3,0.1,-0.04,41.0,0.36,1,1,0.02,0.05,2.2,1960,0.07,0,80.0,0.06,0.48,14,0.81,0,10,0.56,0.48,9,0.69,0.72,44,summer break,84,allocated,1,0.51,0.56,-0.04,1.13,0.64,0.44,0.48,0,
3,2024-11-09,45,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-16,4,monthly,0,-4,0,monthly,0.0,0.28,0,46.0,131,0.03,30.2,0,3,40,1.8,54.0,0.16,4,0.28,9.7,0.04,0.72,0,billing,0.35,3,-0.9,0.07,37.0,0.3,1,1,0.02,0.05,2.2,507,0.28,0,94.0,0.13,0.3,19,0.87,0,2,0.87,0.99,17,0.87,0.46,45,fall term start,33,allocated,1,0.5,0.58,-0.04,1.15,0.34,0.7,0.68,0,
3,2024-11-16,46,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-15,3,monthly,0,-3,0,monthly,0.0,0.28,1,41.0,117,0.05,30.2,0,3,39,7.9,59.0,0.28,6,0.27,8.2,-0.14,0.72,0,feature,0.34,3,0.8,-0.07,36.0,0.26,1,1,0.02,0.0,2.2,1785,0.2,0,95.0,0.08,0.17,85,0.06,0,4,0.47,0.91,1,0.97,0.22,46,fall term start,11,depleted,1,0.51,0.5,0.04,1.14,0.53,0.72,0.61,0,
3,2024-11-23,47,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-14,2,monthly,0,-3,0,monthly,0.0,0.28,1,42.0,120,0.08,30.2,0,1,42,2.0,58.0,0.21,10,0.29,10.3,0.14,0.72,0,bug,0.38,3,0.8,0.02,22.0,0.32,1,1,0.02,0.13,2.2,1257,0.27,0,80.0,0.11,0.46,14,0.53,0,1,0.32,0.64,16,0.73,0.38,47,fall term start,9,allocated,1,0.5,0.33,0.03,1.15,0.42,0.64,0.41,0,
3,2024-11-30,48,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-13,1,monthly,0,-3,0,monthly,0.0,0.28,0,45.0,128,-0.07,30.2,0,3,40,1.9,55.0,0.41,13,0.31,12.9,0.04,0.72,0,feature,0.33,3,0.8,-0.01,39.0,0.36,1,1,0.02,0.21,2.2,660,0.06,0,94.0,0.17,0.28,36,0.07,0,12,0.64,0.6,19,0.66,0.32,48,fall term start,8,planning,1,0.51,0.48,0.03,1.13,0.01,0.82,0.36,0,
3,2024-12-07,49,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-12,0,monthly,0,-3,0,monthly,0.0,0.28,0,47.0,134,0.07,30.2,0,5,40,4.5,53.0,0.42,14,0.31,15.7,0.08,0.72,0,usability,0.35,3,-0.4,0.02,23.0,0.27,1,1,0.02,0.28,2.2,1628,0.16,0,93.0,0.02,0.46,57,0.78,2,7,0.66,0.92,7,0.89,0.76,49,fall mid-term,8,allocated,1,0.5,0.35,-0.09,1.14,0.97,0.23,0.89,0,
3,2024-12-14,50,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-11,4,monthly,0,-2,0,monthly,0.0,0.28,1,45.0,128,0.09,30.2,0,3,38,8.3,55.0,0.29,15,0.34,8.5,-0.13,0.72,0,bug,0.36,3,0.8,0.09,19.0,0.39,1,1,0.02,0.21,2.2,712,0.15,0,83.0,0.19,0.37,66,0.72,0,5,0.43,0.98,4,0.69,0.46,50,fall mid-term,109,depleted,1,0.51,0.29,0.04,1.12,0.95,0.56,0.36,0,
3,2024-12-21,51,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-10,3,monthly,0,-2,0,monthly,0.08,0.28,0,40.0,114,0.03,30.2,1,4,38,2.2,60.0,0.46,15,0.34,7.9,-0.03,0.72,0,billing,0.32,3,0.5,-0.01,33.0,0.23,1,1,0.02,0.06,2.2,723,0.22,0,85.0,0.16,0.09,58,0.15,0,6,0.89,0.88,18,0.74,0.32,51,fall mid-term,28,allocated,1,0.54,0.41,0.07,1.09,0.79,0.42,0.38,0,
3,2024-12-28,52,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-9,2,monthly,0,-2,0,monthly,0.0,0.28,1,41.0,117,0.07,30.2,1,2,39,8.1,59.0,0.47,15,0.32,12.6,0.08,0.72,0,bug,0.37,3,-0.7,0.04,41.0,0.43,1,1,0.02,0.22,2.2,807,0.24,0,64.0,0.14,0.28,76,0.27,0,13,0.78,0.42,0,0.8,0.63,52,fall mid-term,17,depleted,1,0.51,0.43,0.05,1.13,0.83,0.39,0.83,0,
3,2025-01-04,1,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-8,1,monthly,0,-2,0,monthly,0.0,0.28,0,37.0,106,0.03,30.2,0,5,38,1.6,63.0,0.39,19,0.32,20.3,0.01,0.72,0,billing,0.33,3,0.9,-0.05,17.0,0.38,1,1,0.02,0.06,2.2,1465,0.2,0,69.0,0.11,0.01,89,0.79,0,10,0.43,0.48,13,0.99,0.62,1,winter term start,86,depleted,1,0.53,0.54,-0.0,1.1,0.78,0.51,0.37,0,
3,2025-01-11,2,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-7,0,monthly,0,-1,0,monthly,0.0,0.28,0,38.0,108,0.06,30.2,0,1,41,4.7,62.0,0.41,23,0.3,22.0,0.05,0.72,0,usability,0.36,3,-1.0,0.02,49.0,0.28,1,1,0.02,0.09,2.2,859,0.23,0,64.0,0.03,0.34,69,0.77,0,8,0.56,0.75,16,0.99,0.33,2,winter term start,74,depleted,1,0.52,0.67,-0.07,1.12,0.41,0.33,0.45,0,
3,2025-01-18,3,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-6,4,monthly,0,-1,0,monthly,0.0,0.28,1,42.0,120,0.06,30.2,0,3,43,2.2,58.0,0.17,30,0.32,4.7,-0.07,0.72,0,usability,0.31,3,-0.0,0.08,33.0,0.29,1,1,0.02,0.13,2.2,539,0.16,0,68.0,0.04,0.2,69,0.15,0,4,0.39,0.48,4,0.53,0.25,3,winter term start,93,planning,1,0.53,0.59,-0.04,1.11,0.98,0.78,0.59,0,
3,2025-01-25,4,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-5,3,monthly,0,-1,0,monthly,0.0,0.28,1,45.0,128,0.08,30.2,0,1,42,2.2,55.0,0.45,39,0.29,4.6,-0.04,0.72,1,usability,0.29,2,0.6,-0.02,30.0,0.3,1,1,0.02,0.24,2.2,675,0.24,0,79.0,0.02,0.12,87,0.57,0,4,0.81,0.52,12,0.5,0.56,4,winter term start,81,depleted,1,0.52,0.61,-0.06,1.12,0.58,0.37,0.8,0,
3,2025-02-01,5,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-4,2,monthly,0,-1,0,monthly,0.0,0.28,0,40.0,114,-0.08,30.2,0,3,39,2.6,60.0,0.47,49,0.32,19.4,-0.02,0.72,0,login,0.28,2,0.9,-0.01,41.0,0.33,1,1,0.02,0.04,2.2,1571,0.25,0,62.0,0.07,0.05,29,0.79,0,11,0.68,0.74,21,0.91,0.8,5,winter term start,44,allocated,1,0.54,0.47,0.06,1.09,0.82,0.41,0.57,0,
3,2025-02-08,6,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-3,1,monthly,0,0,0,monthly,0.0,0.28,0,40.0,114,-0.07,30.2,1,4,40,5.8,60.0,0.14,49,0.31,11.6,-0.06,0.72,0,bug,0.23,2,0.2,0.06,47.0,0.17,1,1,0.02,0.25,2.2,1519,0.2,0,84.0,0.17,0.04,33,0.03,0,14,0.73,0.95,19,0.81,0.28,6,winter mid-term,63,depleted,1,0.55,0.55,-0.06,1.07,0.64,0.43,0.87,0,
3,2025-02-15,7,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-2,0,monthly,0,0,0,monthly,0.06,0.28,0,37.0,106,0.03,30.2,0,4,37,4.3,63.0,0.41,50,0.3,23.0,-0.04,0.72,0,billing,0.25,2,-0.3,0.06,36.0,0.21,1,1,0.02,0.01,2.2,1849,0.19,0,77.0,0.02,0.38,15,0.87,0,0,0.44,0.6,14,0.82,0.37,7,winter mid-term,96,planning,1,0.55,0.5,-0.05,1.08,0.95,0.52,0.35,0,
3,2025-02-22,8,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,-1,4,monthly,0,0,0,monthly,0.0,0.28,0,36.0,103,0.01,30.2,0,5,37,1.2,64.0,0.16,49,0.32,1.4,-0.18,0.72,0,feature,0.2,2,0.0,-0.06,36.0,0.21,1,1,0.02,0.03,2.2,1821,0.0,0,79.0,0.06,0.47,89,0.6,0,10,0.46,0.99,19,0.67,0.79,8,winter mid-term,84,allocated,1,0.57,0.32,0.03,1.04,0.29,0.8,0.65,0,
3,2025-03-01,9,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,0,3,monthly,0,0,0,monthly,0.0,0.28,0,36.0,103,-0.03,30.2,0,4,39,1.8,64.0,0.14,51,0.34,15.8,-0.09,0.72,0,login,0.25,2,-0.5,-0.04,18.0,0.3,1,1,0.02,0.27,2.2,988,0.17,0,91.0,0.1,0.43,48,0.84,0,1,0.77,0.48,15,0.77,0.35,9,winter mid-term,91,allocated,1,0.57,0.42,0.06,1.05,0.98,0.35,0.8,0,
3,2025-03-08,10,School 3,charter,enterprise,high resource,1434,high,middle,Teacher Lead,Southwest,1,2,monthly,0,0,0,monthly,0.0,0.28,0,35.0,100,0.05,30.2,0,3,42,5.1,65.0,0.12,53,0.36,11.7,0.13,0.72,0,bug,0.25,2,0.5,-0.04,44.0,0.23,1,1,0.02,0.29,2.2,1089,0.04,0,87.0,0.08,0.19,74,0.37,0,13,0.34,0.41,16,0.83,0.65,10,winter mid-term,84,depleted,1,0.57,0.29,0.09,1.04,0.53,0.4,0.65,0,
4,2024-08-17,33,School 4,private,enterprise,high resource,2649,high,middle,Principal,West,12,12,annual,0,0,0,annually,0.0,0.0,0,28.8,152,-0.06,38.7,1,4,31,4.4,71.2,0.23,4,0.11,2.7,0.18,0.88,0,bug,0.56,5,-0.5,-0.04,46.0,0.67,2,2,0.01,0.19,0.7,1626,0.25,0,79.0,0.05,0.02,65,0.54,3,13,0.8,0.52,20,0.57,0.75,33,spring mid-term,117,planning,0,0.5,2.94,0.01,1.32,0.89,0.59,0.78,0,
4,2024-08-24,34,School 4,private,enterprise,high resource,2649,high,middle,Principal,West,13,11,annual,0,0,0,quarterly,0.0,0.0,0,29.8,157,-0.06,38.7,0,1,32,4.9,70.2,0.28,4,0.1,18.3,-0.02,0.88,0,bug,0.55,5,0.0,-0.03,42.0,0.39,2,2,0.01,0.13,0.7,1619,0.16,0,63.0,0.11,0.49,87,0.03,0,3,0.8,0.49,1,1.0,0.29,34,spring mid-term,41,allocated,0,0.49,3.69,-0.04,1.32,0.98,0.34,0.6,0,
4,2024-08-31,35,School 4,private,enterprise,high resource,2649,high,middle,Principal,West,14,10,annual,0,0,0,quarterly,0.0,0.0,0,30.8,162,0.05,38.7,0,3,32,7.1,69.2,0.49,2,0.1,22.9,-0.1,0.88,0,bug,0.51,5,-0.7,0.04,29.0,0.44,2,2,0.01,0.19,0.7,1991,0.15,0,67.0,0.18,0.41,43,0.44,0,5,0.56,0.5,21,0.79,0.28,35,spring mid-term,96,allocated,0,0.5,3.69,-0.05,1.31,0.22,0.31,0.55,0,
4,2024-09-07,36,School 4,private,enterprise,high resource,2649,high,middle,Principal,West,15,9,annual,0,0,0,annually,0.0,0.0,1,27.8,147,0.08,38.7,1,5,35,5.4,72.2,0.45,1,0.12,16.3,0.05,0.88,0,usability,0.47,4,-0.6,0.04,32.0,0.39,2,2,0.01,0.14,0.7,1074,0.1,0,64.0,0.02,0.47,35,0.83,0,13,0.47,0.61,12,0.65,0.77,36,spring exams,113,depleted,0,0.53,3.34,-0.04,1.28,0.8,0.38,0.38,0,
4,2024-09-14,37,School 4,private,enterprise,high resource,2649,high,middle,Principal,West,16,8,annual,0,0,0,annually,0.0,0.0,0,29.8,157,-0.07,38.7,0,1,34,4.5,70.2,0.18,1,0.15,4.5,-0.04,0.88,0,usability,0.51,5,0.2,0.09,26.0,0.42,2,2,0.01,0.01,0.7,1406,0.09,0,65.0,0.2,0.06,35,0.35,0,1,0.53,0.66,3,0.67,0.43,37,spring exams,51,planning,0,0.52,3.08,-0.09,1.28,0.42,0.51,0.69,0,
4,2024-09-21,38,School 4,private,enterprise,high resource,2649,high,middle,Principal,West,17,7,annual,0,0,0,annually,0.0,0.0,0,28.8,152,-0.01,38.7,0,5,33,1.4,71.2,0.31,2,0.2,21.2,0.19,0.88,0,feature,0.51,5,0.7,0.09,50.0,0.38,2,2,0.01,0.29,0.7,1404,0.23,0,85.0,0.2,0.07,53,0.75,0,14,0.77,0.69,7,0.84,0.28,38,spring exams,102,planning,1,0.54,3.03,-0.02,1.26,0.51,0.5,0.4,0,
4,2024-09-28,39,School 4,private,enterprise,high resource,2649,high,middle,Principal,West,18,6,annual,0,0,0,monthly,0.0,0.0,0,29.8,157,0.06,38.7,1,4,34,3.0,70.2,0.21,5,0.27,22.2,-0.05,0.88,0,billing,0.55,5,0.7,-0.02,28.0,0.59,2,2,0.01,0.16,0.7,1331,0.1,0,80.0,0.04,0.11,38,0.19,2,1,0.37,0.8,11,0.63,0.41,39,spring exams,33,depleted,1,0.55,2.8,-0.03,1.24,0.23,0.26,0.71,0,
